passenger_count,trip_distance,fare
1.0,4.69,21.8
1.0,1.2,7.8
1.0,0.95,7.8
1.0,1.2,6.800000000000001
5.0,3.11,13.299999999999999
2.0,0.67,5.8
1.0,1.52,8.799999999999999
1.0,0.68,5.8
1.0,0.49,8.55
1.0,4.85,18.55
1.0,0.8,5.800000000000001
1.0,3.02,16.55
2.0,1.96,12.05
1.0,2.0,10.8
1.0,3.66,17.55
1.0,0.84,7.3
1.0,3.97,18.3
1.0,0.66,6.8
1.0,4.54,20.049999999999997
1.0,0.7,6.3
1.0,5.16,24.3
1.0,2.12,12.3
1.0,2.32,13.3
1.0,10.59,39.8
1.0,0.66,5.8
1.0,2.96,22.8
1.0,7.61,31.549999999999997
6.0,0.96,10.05
1.0,3.08,18.3
1.0,4.79,21.05
1.0,3.52,16.8
1.0,14.55,51.05
1.0,2.03,9.8
6.0,3.38,14.8
1.0,2.02,14.049999999999999
1.0,2.6,15.549999999999999
1.0,0.99,8.3
1.0,4.38,19.3
1.0,4.12,20.05
1.0,1.4,8.8
1.0,2.85,11.8
1.0,1.05,8.3
1.0,0.33,5.8
1.0,1.31,7.300000000000001
1.0,1.33,8.3
5.0,0.58,7.3
1.0,1.8,10.8
1.0,3.39,22.05
1.0,1.91,10.8
1.0,23.23,80.42
1.0,0.53,5.3
6.0,1.99,12.8
1.0,4.83,22.05
1.0,0.76,5.8
1.0,5.48,20.3
1.0,1.09,6.8
1.0,4.19,14.8
1.0,1.41,9.3
1.0,3.7,15.8
1.0,1.8,12.049999999999999
1.0,1.05,6.8
2.0,0.9,7.8
1.0,1.41,10.55
1.0,5.01,19.3
1.0,0.17,20.0
1.0,16.68,58.42
1.0,2.7,20.8
6.0,3.47,17.549999999999997
5.0,4.6,17.3
1.0,2.7,14.3
1.0,2.02,10.3
1.0,1.8,9.8
2.0,3.25,14.3
1.0,1.22,7.8
1.0,0.5,4.8
3.0,2.54,10.8
1.0,4.45,17.8
1.0,2.69,13.8
1.0,1.05,7.3
1.0,1.02,9.8
1.0,0.66,7.3
1.0,1.56,8.8
1.0,0.69,7.8
6.0,1.17,8.8
1.0,0.8,9.8
6.0,1.94,12.8
1.0,1.26,11.8
1.0,0.01,3.3
1.0,0.52,10.8
1.0,1.93,12.3
2.0,1.88,14.3
1.0,0.75,10.8
3.0,4.0,24.8
1.0,0.67,7.8
1.0,0.41,8.3
1.0,1.63,13.3
1.0,2.4,17.8
1.0,1.19,11.8
1.0,0.57,8.3
1.0,1.3,11.8
1.0,1.6,13.3
1.0,6.9,32.8
1.0,1.21,10.3
1.0,2.09,15.8
5.0,2.32,16.3
1.0,0.72,9.799999999999999
1.0,1.05,10.3
2.0,9.85,40.92
2.0,0.76,8.799999999999999
1.0,0.96,12.3
1.0,1.06,10.299999999999999
1.0,6.6,28.3
1.0,1.4,11.3
3.0,5.0,22.8
2.0,3.82,19.8
2.0,17.5,61.42
1.0,0.6,8.8
1.0,1.1,10.8
1.0,8.5,30.8
1.0,1.16,10.299999999999999
1.0,0.72,7.799999999999999
1.0,0.44,7.3
3.0,1.34,9.8
1.0,1.06,9.3
1.0,1.53,13.299999999999999
6.0,4.8,24.3
3.0,0.86,11.3
6.0,0.58,9.3
1.0,12.5,37.8
1.0,1.68,15.8
1.0,1.21,8.3
2.0,2.48,16.8
1.0,2.0,18.3
1.0,0.62,5.3
1.0,0.58,8.3
5.0,0.79,9.3
2.0,1.18,10.299999999999999
1.0,0.72,5.8
5.0,2.03,13.8
2.0,1.19,10.8
1.0,1.8,14.299999999999999
1.0,1.7,12.8
1.0,2.94,21.8
1.0,2.3,17.3
1.0,4.93,22.8
1.0,1.56,13.3
3.0,5.09,24.8
1.0,0.29,6.8
1.0,1.5,11.3
2.0,1.2,10.3
1.0,6.01,26.799999999999997
1.0,3.42,16.3
1.0,6.5,24.299999999999997
1.0,15.3,48.3
2.0,0.6,7.8
1.0,2.2,15.8
1.0,0.68,10.3
1.0,0.6,7.3
1.0,0.5,7.8
1.0,0.7,8.8
1.0,1.6,14.3
1.0,1.5,13.3
2.0,2.1,16.799999999999997
1.0,0.4,7.799999999999999
3.0,0.87,10.3
3.0,1.4,14.299999999999999
4.0,2.8,17.3
1.0,0.25,7.300000000000001
1.0,1.1,10.8
1.0,3.9,24.3
1.0,1.4,9.8
1.0,1.08,9.8
1.0,2.0,17.8
1.0,0.72,11.8
2.0,0.9,19.3
1.0,0.83,12.799999999999999
1.0,1.7,12.8
1.0,8.2,29.799999999999997
1.0,1.47,10.299999999999999
1.0,2.0,12.8
1.0,0.87,10.3
1.0,18.9,55.3
1.0,16.14,45.3
1.0,5.34,28.3
1.0,0.7,8.8
1.0,0.36,7.800000000000001
2.0,4.4,60.800000000000004
1.0,0.54,7.3
1.0,5.8,23.3
2.0,5.0,20.8
2.0,0.87,8.299999999999999
2.0,10.89,42.92
1.0,1.63,11.3
1.0,1.3,10.3
1.0,3.91,18.8
1.0,1.2,14.3
1.0,3.4,19.8
2.0,3.25,18.3
1.0,1.3,11.3
1.0,3.44,16.8
1.0,1.0,8.799999999999999
1.0,1.9,13.8
2.0,1.0,9.3
1.0,3.7,17.8
1.0,4.11,18.8
2.0,3.5,17.8
1.0,2.2,14.3
1.0,1.8,12.8
6.0,2.66,18.3
3.0,5.2,23.299999999999997
2.0,0.5,8.3
6.0,0.96,8.8
1.0,1.85,15.299999999999999
1.0,1.14,10.3
3.0,2.03,13.3
3.0,0.69,7.300000000000001
1.0,1.3,14.3
1.0,2.57,15.8
1.0,0.46,6.8
1.0,3.38,16.3
5.0,3.83,19.3
1.0,2.8,13.8
1.0,1.89,12.3
1.0,9.85,39.8
2.0,17.5,61.419999999999995
1.0,3.31,18.8
1.0,1.24,10.299999999999999
1.0,8.8,36.92
2.0,1.2,12.3
1.0,15.1,51.42
1.0,2.3,15.3
1.0,1.3,9.8
1.0,1.0,11.8
1.0,2.1,13.3
2.0,0.65,9.3
1.0,0.83,8.8
1.0,19.22,61.42
1.0,1.6,11.8
5.0,1.99,16.25
1.0,3.7,17.8
1.0,7.59,31.919999999999998
1.0,2.03,11.8
1.0,3.7,17.3
1.0,1.69,10.299999999999999
1.0,1.45,10.8
2.0,8.6,25.3
1.0,0.3,7.8
1.0,2.5,15.799999999999999
2.0,0.4,8.3
1.0,1.92,14.3
1.0,4.89,23.8
3.0,8.41,41.42
1.0,10.0,45.92
6.0,5.27,25.3
2.0,1.8,13.799999999999999
1.0,3.1,15.8
2.0,1.0,10.3
3.0,2.9,15.3
1.0,4.43,19.8
2.0,4.3,22.8
1.0,0.8,8.3
6.0,0.26,3.8
1.0,1.86,16.8
1.0,0.58,7.799999999999999
1.0,0.6,10.3
1.0,2.32,14.8
1.0,2.3,16.799999999999997
1.0,0.8,8.3
1.0,0.5,9.3
3.0,0.44,7.3
1.0,2.4,12.3
1.0,0.83,11.3
1.0,4.96,25.3
1.0,2.41,16.3
3.0,1.37,14.3
1.0,1.24,8.3
1.0,1.23,11.3
2.0,1.8,20.3
1.0,1.3,14.3
1.0,0.96,11.8
1.0,0.86,14.299999999999999
1.0,1.22,12.3
1.0,0.49,8.8
1.0,0.5,8.299999999999999
1.0,3.36,16.8
2.0,1.5,11.8
5.0,3.37,17.3
2.0,1.23,9.3
1.0,4.9,21.3
1.0,3.4,18.8
2.0,3.2,19.3
5.0,1.43,15.299999999999999
1.0,11.2,31.799999999999997
2.0,1.42,9.3
1.0,1.17,11.8
1.0,0.83,12.3
1.0,1.11,13.3
2.0,1.38,10.8
1.0,1.4,12.3
1.0,0.9,9.8
1.0,14.97,53.92
1.0,4.12,23.799999999999997
1.0,0.8,9.3
1.0,6.09,35.3
2.0,1.43,11.3
1.0,0.77,9.8
6.0,0.8,8.8
3.0,1.13,11.8
1.0,0.97,10.799999999999999
1.0,1.65,12.3
1.0,0.6,9.3
1.0,1.2,10.8
1.0,2.2,13.8
2.0,0.8,8.8
1.0,0.83,11.3
1.0,3.51,16.8
1.0,1.5,10.799999999999999
2.0,0.9,10.299999999999999
1.0,1.11,10.8
1.0,9.27,32.8
1.0,1.36,10.3
1.0,0.5,7.8
3.0,3.78,17.3
1.0,2.14,14.3
1.0,0.7,8.299999999999999
1.0,10.3,33.3
1.0,0.57,8.3
1.0,4.25,22.3
1.0,4.9,21.8
1.0,1.6,14.8
1.0,2.62,15.8
1.0,2.0,15.3
1.0,0.5,8.299999999999999
1.0,2.35,23.799999999999997
2.0,2.01,16.299999999999997
1.0,1.1,12.3
1.0,1.5,13.3
5.0,1.11,10.8
1.0,0.6,8.8
1.0,7.71,37.8
1.0,1.78,13.3
1.0,1.93,14.8
1.0,0.76,11.8
1.0,1.03,7.8
1.0,10.29,44.92
4.0,0.49,7.3
2.0,3.43,19.8
1.0,2.7,21.8
1.0,0.4,8.299999999999999
1.0,4.6,22.3
1.0,0.54,8.3
2.0,1.0,9.8
6.0,0.69,8.8
1.0,4.08,19.8
1.0,2.4,16.3
1.0,2.78,20.3
2.0,4.9,28.919999999999998
1.0,7.8,30.3
1.0,2.0,10.3
2.0,1.7,14.3
1.0,1.34,11.3
1.0,2.03,13.299999999999999
1.0,1.8,12.8
4.0,8.87,31.799999999999997
1.0,0.9,8.3
2.0,0.58,7.799999999999999
1.0,1.0,10.3
1.0,1.61,9.8
1.0,2.7,15.3
1.0,0.87,7.3
2.0,1.64,13.3
1.0,1.1,10.8
6.0,0.94,8.8
1.0,1.5,8.8
1.0,0.6,9.8
1.0,0.8,11.8
1.0,1.19,12.8
1.0,6.6,22.3
5.0,4.99,34.8
1.0,1.35,11.3
1.0,0.93,9.8
1.0,0.74,7.300000000000001
1.0,1.39,10.3
5.0,2.02,15.8
1.0,1.71,13.3
2.0,12.11,45.92
2.0,0.6,7.8
1.0,3.7,24.3
1.0,1.3,12.799999999999999
1.0,0.6,9.8
1.0,0.97,11.3
5.0,2.38,16.299999999999997
1.0,1.76,15.3
1.0,0.51,7.799999999999999
3.0,1.6,13.8
1.0,0.5,9.8
2.0,0.8,9.3
1.0,3.0,17.8
1.0,1.6,14.3
1.0,0.55,9.3
1.0,8.7,43.42
1.0,10.44,48.42
6.0,1.7,14.3
1.0,1.97,12.3
1.0,2.88,17.3
1.0,3.47,19.8
2.0,2.64,15.299999999999999
5.0,0.37,8.3
1.0,1.7,12.3
1.0,5.28,25.3
1.0,1.01,10.8
1.0,6.0,30.299999999999997
1.0,2.7,15.8
2.0,2.06,13.799999999999999
1.0,3.08,17.3
2.0,0.36,7.8
1.0,2.2,11.8
2.0,5.71,27.8
2.0,1.04,10.8
2.0,5.86,27.8
1.0,2.4,13.299999999999999
5.0,3.28,19.8
1.0,1.4,11.3
2.0,0.7,9.3
1.0,1.36,10.8
1.0,10.5,43.92
1.0,6.7,34.8
3.0,1.3,11.8
1.0,1.3,11.8
1.0,1.6,12.8
1.0,0.49,6.8
1.0,1.01,13.799999999999999
1.0,1.58,11.8
1.0,3.17,16.299999999999997
1.0,3.6,20.3
1.0,1.57,11.3
4.0,2.56,18.3
1.0,7.74,33.800000000000004
1.0,1.5,10.3
1.0,1.9,14.8
1.0,1.5,9.8
1.0,1.66,13.3
1.0,0.95,9.299999999999999
1.0,2.1,14.3
1.0,1.2,9.8
1.0,1.04,10.299999999999999
1.0,0.4,7.3
1.0,1.5,10.8
1.0,0.39,9.3
1.0,0.72,8.3
6.0,0.6,8.8
1.0,6.02,23.799999999999997
1.0,6.25,26.3
1.0,3.85,17.3
2.0,8.04,28.8
1.0,2.54,13.799999999999999
1.0,1.1,6.300000000000001
2.0,3.79,17.3
1.0,0.98,10.3
1.0,2.83,15.299999999999999
1.0,2.69,16.3
5.0,1.94,15.8
2.0,19.28,61.42
1.0,0.4,7.799999999999999
1.0,0.9,8.8
4.0,1.6,12.8
3.0,1.96,13.3
1.0,1.7,12.8
1.0,0.54,7.8
2.0,8.31,37.06
1.0,1.6,12.799999999999999
2.0,7.88,35.42
1.0,18.5,61.42
1.0,3.28,16.3
3.0,0.65,8.3
1.0,6.25,24.8
2.0,1.6,11.3
1.0,1.82,15.299999999999999
1.0,1.9,16.799999999999997
2.0,0.86,9.3
1.0,1.92,14.3
2.0,8.43,29.8
1.0,2.22,13.8
1.0,0.6,11.3
1.0,2.81,24.3
1.0,1.3,13.299999999999999
1.0,0.21,6.3
1.0,1.9,14.8
5.0,0.25,6.8
1.0,2.22,18.799999999999997
1.0,1.32,13.799999999999999
1.0,0.65,9.8
1.0,0.4,8.8
1.0,1.27,14.3
1.0,0.56,10.299999999999999
1.0,1.8,14.8
1.0,0.6,10.299999999999999
1.0,2.65,20.3
1.0,0.8,10.8
1.0,1.05,10.3
1.0,0.59,9.3
1.0,5.2,24.8
2.0,11.0,40.92
3.0,9.55,41.919999999999995
1.0,1.79,12.8
1.0,1.7,11.8
1.0,2.5,16.8
1.0,1.9,14.8
6.0,1.79,11.3
1.0,3.6,18.8
1.0,1.2,9.3
1.0,1.85,11.8
1.0,1.2,12.3
1.0,1.41,11.8
1.0,3.58,22.3
2.0,2.6,17.3
1.0,1.8,15.3
3.0,1.31,12.8
3.0,1.16,10.299999999999999
1.0,0.41,6.8
1.0,1.72,12.8
1.0,2.0,17.3
2.0,2.0,12.8
1.0,2.17,14.3
1.0,5.92,27.3
1.0,6.0,32.800000000000004
2.0,1.72,17.8
1.0,0.84,7.300000000000001
1.0,3.49,18.75
2.0,4.5,21.3
2.0,1.75,11.8
1.0,1.5,11.8
1.0,1.1,11.8
1.0,7.51,28.299999999999997
2.0,6.4,23.8
3.0,5.29,22.3
1.0,2.6,12.3
6.0,1.49,10.299999999999999
1.0,9.11,40.42
1.0,1.23,10.8
1.0,2.6,17.3
1.0,10.4,40.92
1.0,9.2,40.92
6.0,1.71,14.3
2.0,2.31,20.3
1.0,1.3,12.8
1.0,4.07,21.8
4.0,0.4,7.8
1.0,0.69,11.8
1.0,0.5,4.8
1.0,1.03,6.8
5.0,1.47,10.8
1.0,0.81,9.3
1.0,0.44,7.3
1.0,2.85,14.8
1.0,8.4,30.800000000000004
1.0,2.21,12.3
2.0,0.58,8.3
1.0,1.67,11.8
1.0,0.6,5.8
1.0,8.65,33.92
1.0,2.76,12.8
1.0,2.72,14.3
1.0,2.07,14.3
1.0,1.97,17.8
2.0,0.8,10.3
1.0,2.64,13.799999999999999
6.0,5.54,23.3
1.0,0.72,13.3
1.0,4.86,26.8
1.0,2.56,21.8
1.0,1.2,14.3
1.0,1.52,16.8
2.0,1.33,11.8
1.0,1.9,16.8
1.0,2.28,22.3
1.0,1.6,14.8
1.0,2.5,16.3
5.0,0.91,8.8
1.0,2.05,14.299999999999999
1.0,3.02,15.8
2.0,0.81,5.8
1.0,7.4,29.299999999999997
1.0,1.93,11.3
1.0,3.5,16.8
1.0,1.38,9.8
2.0,1.3,9.3
2.0,0.78,8.299999999999999
2.0,5.45,61.42
5.0,0.79,10.8
2.0,21.5,61.42
1.0,0.8,9.8
2.0,22.08,61.42
1.0,13.61,52.8
1.0,0.4,7.3
1.0,5.14,28.800000000000004
1.0,1.94,17.8
1.0,9.58,47.92
1.0,0.5,9.3
1.0,1.5,11.3
1.0,1.21,11.8
1.0,4.06,21.299999999999997
5.0,1.95,13.8
1.0,0.6,9.8
1.0,1.99,15.8
1.0,0.9,10.3
1.0,1.2,11.8
1.0,11.82,35.3
1.0,0.7,11.8
5.0,4.98,23.3
1.0,2.5,15.3
5.0,0.4,7.3
2.0,2.37,16.8
1.0,1.1,10.3
1.0,1.6,9.3
1.0,5.88,31.800000000000004
2.0,5.24,24.8
1.0,0.45,5.3
1.0,0.7,14.3
1.0,1.0,11.3
1.0,1.7,10.799999999999999
1.0,4.13,21.299999999999997
2.0,1.11,9.3
1.0,1.47,9.8
1.0,1.15,10.3
1.0,2.07,18.799999999999997
3.0,3.35,16.299999999999997
1.0,1.2,10.8
1.0,1.0,8.8
1.0,1.53,11.3
1.0,2.03,16.8
1.0,0.8,13.8
1.0,1.23,13.3
6.0,1.75,11.3
5.0,0.87,11.8
1.0,4.89,20.8
1.0,0.91,9.3
1.0,0.89,10.299999999999999
2.0,1.1,14.8
2.0,27.2,61.419999999999995
2.0,3.58,21.8
4.0,1.35,12.3
2.0,0.5,9.3
1.0,1.69,12.3
4.0,1.2,10.3
1.0,0.87,8.8
1.0,1.0,10.3
3.0,1.15,9.3
2.0,6.0,25.3
1.0,0.85,9.8
1.0,2.3,17.8
2.0,1.1,15.3
2.0,9.05,27.8
1.0,3.07,15.8
1.0,2.88,18.8
1.0,0.88,10.299999999999999
6.0,2.65,18.3
1.0,2.3,15.799999999999999
1.0,12.35,37.8
1.0,1.09,9.8
1.0,0.6,8.8
1.0,3.2,18.3
2.0,2.24,14.3
2.0,1.64,11.3
5.0,4.79,19.8
1.0,0.56,7.800000000000001
2.0,1.9,12.8
1.0,1.13,10.299999999999999
1.0,5.45,22.3
1.0,1.0,9.8
2.0,1.4,11.8
2.0,1.3,10.8
2.0,11.74,45.42
6.0,2.81,15.8
1.0,0.39,4.8
1.0,0.6,8.299999999999999
1.0,2.35,14.8
2.0,2.07,17.8
2.0,1.6,11.3
2.0,3.0,17.8
1.0,1.1,9.3
1.0,0.82,9.3
1.0,0.8,7.8
5.0,2.22,13.8
1.0,1.67,10.3
1.0,1.6,11.8
1.0,4.1,20.3
1.0,4.14,18.3
1.0,0.9,9.3
1.0,10.91,43.92
1.0,2.0,12.8
3.0,2.01,12.3
1.0,1.2,11.8
1.0,1.6,16.299999999999997
6.0,2.03,15.8
1.0,1.2,11.3
5.0,1.37,13.799999999999999
1.0,3.51,22.8
1.0,1.53,13.3
5.0,1.52,10.299999999999999
5.0,9.97,41.42
1.0,1.03,12.3
1.0,2.73,16.3
1.0,0.44,6.8
1.0,1.1,9.8
5.0,1.53,14.3
5.0,1.58,14.8
3.0,2.32,15.8
1.0,1.7,14.3
1.0,3.68,18.3
1.0,5.21,19.8
1.0,6.1,24.8
1.0,4.13,20.8
1.0,0.7,8.799999999999999
1.0,3.75,18.799999999999997
1.0,9.1,38.92
5.0,5.47,20.3
1.0,0.59,7.799999999999999
1.0,1.09,7.8
1.0,1.6,11.8
1.0,3.4,16.8
1.0,0.7,8.3
2.0,2.62,12.8
1.0,1.18,9.3
1.0,4.18,27.299999999999997
1.0,1.06,14.3
1.0,1.75,16.299999999999997
5.0,1.07,10.8
1.0,2.15,13.8
2.0,2.4,22.3
1.0,8.9,32.8
2.0,0.48,7.8
1.0,0.37,7.800000000000001
1.0,0.88,10.8
2.0,1.53,12.799999999999999
5.0,1.75,13.799999999999999
1.0,1.7,15.8
1.0,9.4,39.919999999999995
1.0,11.01,46.42
6.0,21.7,109.60000000000001
1.0,0.77,58.92
1.0,1.06,11.3
1.0,16.1,65.91999999999999
2.0,1.1,11.3
1.0,2.3,24.8
3.0,2.78,22.8
1.0,1.1,16.8
1.0,0.3,7.3
1.0,1.12,12.3
1.0,1.49,11.3
1.0,3.11,18.3
1.0,0.97,10.299999999999999
1.0,0.9,8.8
3.0,1.24,10.3
1.0,6.66,20.3
2.0,0.97,9.3
2.0,0.84,9.3
1.0,9.13,33.3
1.0,0.65,8.3
1.0,1.24,10.3
3.0,2.2,15.3
1.0,16.05,55.3
2.0,1.31,13.3
1.0,0.6,12.8
1.0,5.41,25.8
1.0,0.58,9.8
2.0,0.6,10.299999999999999
1.0,1.0,11.3
4.0,3.77,28.300000000000004
1.0,1.0,10.8
2.0,1.9,58.3
1.0,8.69,37.92
1.0,2.36,19.8
1.0,2.07,19.3
2.0,1.6,14.799999999999999
4.0,0.58,7.799999999999999
1.0,1.26,12.3
6.0,3.19,22.8
1.0,0.68,9.8
1.0,2.03,11.8
1.0,1.16,10.3
3.0,1.6,11.8
1.0,3.3,21.3
1.0,1.6,12.3
1.0,1.8,10.3
1.0,2.0,15.8
1.0,7.6,32.92
1.0,1.3,9.3
1.0,4.03,21.3
1.0,9.77,38.42
1.0,1.0,10.299999999999999
1.0,0.8,9.3
1.0,4.87,17.8
1.0,1.3,11.3
1.0,1.7,14.299999999999999
2.0,18.2,89.3
2.0,1.0,11.8
1.0,2.72,17.3
1.0,0.94,9.3
1.0,0.78,11.3
2.0,18.6,63.419999999999995
1.0,0.96,10.8
2.0,5.7,29.3
1.0,0.6,8.299999999999999
1.0,2.4,16.3
1.0,1.09,10.8
3.0,1.26,11.3
1.0,2.06,15.3
1.0,1.54,13.3
1.0,1.7,14.3
1.0,2.0,13.299999999999999
2.0,2.09,14.8
1.0,1.0,9.3
1.0,0.5,7.8
1.0,2.04,18.799999999999997
1.0,1.77,13.3
2.0,1.41,9.8
1.0,1.45,11.8
1.0,1.37,10.299999999999999
1.0,4.1,19.8
6.0,1.56,10.3
1.0,1.2,9.3
1.0,2.4,12.799999999999999
1.0,1.7,13.8
1.0,0.3,6.8
1.0,0.79,9.8
1.0,0.71,5.300000000000001
5.0,2.43,18.799999999999997
1.0,2.75,18.3
2.0,1.6,13.8
2.0,1.47,11.299999999999999
1.0,1.01,12.799999999999999
1.0,0.7,12.3
1.0,3.5,20.8
1.0,0.22,7.3
2.0,1.27,15.3
1.0,0.91,13.3
5.0,4.08,25.42
1.0,1.51,10.799999999999999
1.0,0.7,10.8
2.0,1.55,13.3
1.0,0.83,9.8
1.0,1.3,11.3
1.0,0.47,7.8
1.0,4.45,21.25
5.0,1.15,11.8
1.0,2.26,12.3
1.0,4.88,21.299999999999997
1.0,0.7,6.300000000000001
1.0,16.41,80.45
1.0,1.2,10.8
1.0,1.6,11.8
1.0,0.7,7.800000000000001
2.0,1.52,21.8
4.0,1.62,10.8
1.0,1.38,10.8
2.0,1.69,11.8
1.0,0.7,7.8
1.0,0.7,7.8
1.0,2.21,12.3
1.0,0.38,6.8
5.0,0.56,8.3
1.0,4.7,22.3
2.0,0.89,7.8
4.0,1.29,12.3
3.0,4.2,19.8
1.0,2.0,13.3
1.0,0.3,8.3
2.0,0.6,9.3
1.0,2.16,13.8
5.0,0.72,11.3
6.0,1.44,10.8
2.0,1.04,13.8
1.0,5.3,17.8
1.0,5.82,25.8
1.0,3.2,17.3
2.0,2.61,14.3
4.0,1.0,9.8
1.0,3.1,16.3
2.0,0.68,5.3
1.0,22.06,58.92
1.0,1.7,11.8
1.0,24.37,82.92
1.0,1.45,11.8
1.0,11.8,47.42
1.0,0.7,8.8
1.0,1.09,8.8
1.0,1.82,12.8
1.0,3.7,20.8
1.0,0.87,8.8
1.0,1.98,12.8
2.0,9.51,33.3
2.0,0.9,9.3
1.0,2.34,12.3
1.0,1.4,7.3
1.0,1.4,11.3
1.0,0.6,8.3
2.0,0.72,5.3
1.0,0.3,6.800000000000001
1.0,8.1,29.8
2.0,2.83,14.8
1.0,0.8,8.3
1.0,4.2,22.3
1.0,4.06,18.3
1.0,2.8,16.299999999999997
1.0,1.8,12.3
2.0,1.64,10.8
2.0,11.0,40.42
5.0,1.8,11.3
1.0,3.25,18.3
6.0,12.61,53.92
1.0,0.78,11.3
1.0,0.7,8.8
5.0,1.69,19.3
1.0,3.85,23.799999999999997
2.0,1.81,16.8
1.0,0.94,11.8
1.0,1.08,11.3
2.0,2.4,17.8
5.0,3.66,21.299999999999997
1.0,1.07,11.8
1.0,2.7,16.8
1.0,1.78,11.8
1.0,1.27,12.3
1.0,10.8,34.3
1.0,17.39,65.92
1.0,4.02,21.8
1.0,1.0,13.299999999999999
5.0,1.33,14.3
1.0,0.8,9.8
1.0,3.34,18.799999999999997
1.0,19.2,65.91999999999999
1.0,3.7,17.8
1.0,1.16,9.3
1.0,0.47,7.8
1.0,6.7,24.8
1.0,3.44,18.8
4.0,1.17,10.8
1.0,1.8,12.3
1.0,17.04,61.42
3.0,2.67,15.8
1.0,1.8,12.8
1.0,1.65,12.799999999999999
1.0,0.73,9.8
1.0,0.6,9.3
1.0,2.2,18.8
1.0,1.28,12.8
1.0,0.83,13.799999999999999
3.0,18.2,61.42
2.0,3.8,16.8
1.0,4.13,22.3
1.0,0.8,10.3
3.0,0.83,8.8
2.0,8.4,42.92
1.0,2.56,16.299999999999997
1.0,0.65,11.3
1.0,0.39,7.799999999999999
1.0,1.28,12.3
1.0,1.9,17.8
2.0,2.0,22.3
2.0,1.3,11.3
1.0,1.3,11.3
1.0,3.1,15.8
1.0,8.8,29.799999999999997
2.0,0.7,8.3
1.0,9.36,38.92
1.0,1.6,12.8
1.0,1.6,11.3
2.0,14.46,50.3
3.0,10.05,35.3
1.0,1.1,10.3
1.0,1.29,9.8
1.0,0.8,8.8
1.0,0.82,8.3
1.0,1.99,12.3
1.0,0.2,6.800000000000001
1.0,1.12,9.8
1.0,5.61,24.3
1.0,0.79,9.3
1.0,1.48,14.8
2.0,1.57,15.8
1.0,0.65,8.8
1.0,1.64,11.3
2.0,1.06,10.8
5.0,2.76,19.3
1.0,1.5,14.8
1.0,15.5,59.8
1.0,4.46,19.3
1.0,10.93,46.92
1.0,1.04,9.8
1.0,14.43,53.3
1.0,0.03,6.8
1.0,2.5,15.3
1.0,0.52,8.299999999999999
1.0,1.8,13.799999999999999
5.0,0.75,9.3
1.0,0.4,8.3
1.0,2.7,16.3
4.0,4.38,17.299999999999997
1.0,0.92,11.3
1.0,2.51,16.8
1.0,3.01,16.299999999999997
1.0,0.7,8.3
6.0,6.31,25.8
1.0,1.2,11.3
5.0,0.86,9.799999999999999
1.0,20.62,61.42
3.0,1.6,13.799999999999999
1.0,1.66,10.8
2.0,0.6,8.3
1.0,2.0,11.8
1.0,0.9,8.8
1.0,5.2,21.799999999999997
1.0,2.9,15.3
1.0,2.1,12.8
1.0,1.5,12.3
2.0,2.4,14.8
1.0,1.2,10.799999999999999
1.0,1.88,14.3
1.0,7.47,23.8
1.0,6.0,24.299999999999997
1.0,0.71,8.3
1.0,1.0,10.799999999999999
1.0,0.62,8.3
2.0,18.99,61.42
1.0,1.6,14.8
1.0,1.0,10.8
3.0,2.8,21.3
1.0,1.2,12.8
6.0,1.82,13.8
2.0,1.6,16.3
2.0,2.8,24.8
2.0,1.82,16.8
1.0,0.9,10.299999999999999
6.0,1.1,10.8
1.0,0.88,6.8
1.0,4.2,21.8
1.0,2.47,16.8
1.0,1.88,16.299999999999997
1.0,3.22,21.8
1.0,1.76,11.8
3.0,0.77,8.799999999999999
5.0,10.61,36.8
2.0,2.5,13.299999999999999
1.0,1.6,10.8
1.0,4.66,20.8
1.0,1.71,12.3
1.0,8.1,29.3
1.0,1.09,12.3
1.0,0.58,7.3
6.0,1.0,10.8
1.0,2.93,16.8
1.0,2.23,13.799999999999999
1.0,4.26,18.799999999999997
1.0,2.74,14.8
1.0,0.76,5.8
1.0,1.92,11.8
2.0,1.67,10.3
1.0,2.07,12.8
1.0,3.72,15.299999999999999
1.0,8.8,31.3
1.0,1.1,7.3
1.0,3.8,16.8
1.0,2.97,16.05
1.0,0.16,4.3
1.0,0.6,6.3
1.0,1.7,8.8
1.0,3.08,16.3
1.0,9.39,33.05
1.0,2.1,12.3
1.0,1.64,13.3
1.0,0.72,6.3
1.0,1.9,10.8
1.0,0.73,6.3
1.0,1.08,7.8
3.0,1.85,9.3
2.0,0.53,6.8
1.0,1.54,9.8
1.0,1.91,12.799999999999999
1.0,1.23,8.8
1.0,1.88,13.55
1.0,1.18,12.3
1.0,10.43,37.550000000000004
1.0,0.69,5.8
1.0,0.03,20.0
1.0,1.61,9.8
1.0,2.5,10.8
1.0,4.28,19.3
1.0,1.68,9.299999999999999
1.0,8.1,34.42
1.0,2.01,9.8
1.0,3.5,22.05
2.0,14.08,45.05
1.0,2.81,14.3
1.0,2.4,11.8
2.0,0.82,5.8
1.0,7.13,31.55
1.0,1.03,7.300000000000001
1.0,4.0,20.3
1.0,2.01,9.8
1.0,4.6,27.8
1.0,10.93,40.050000000000004
1.0,3.01,17.05
1.0,1.92,9.3
1.0,2.98,18.55
